date,state_name,district_name,market_name,variety,p_min,p_max,p_modal
2023-04-15,Punjab,Patiala,Samana,Hybrid,2125.0,2125.0,2125
2023-04-16,Punjab,Patiala,Patran(Ghagga Mandi),Other,2125.0,2125.0,2125
2023-04-16,Punjab,Fatehgarh Sahib,Bassi Pathana,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Fatehgarh Sahib,Chanarthal,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Jalandhar,Shakot (Malsian),Other,2125.0,2125.0,2125
2023-04-16,Punjab,Jalandhar,Jalandhar Cantt.,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Jalandhar,Jalandhar Cantt (Jamshedpur Dana Mandi),Other,2125.0,2125.0,2125
2023-04-16,Punjab,Mansa,Bhikhi,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Mansa,Bareta,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Mansa,Mansa,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Mansa,Boha,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Sangrur,Sulargharat,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Sangrur,Amargarh,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Tarn Taran,Naushera Pannuan,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Patiala,Patran,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Patiala,Samana,Hybrid,2125.0,2125.0,2125
2023-04-16,Punjab,Patiala,Bhadson,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Patiala,Samana(Kakrala),Hybrid,2125.0,2125.0,2125
2023-04-16,Punjab,Patiala,Samana(Gajewas),Hybrid,2125.0,2125.0,2125
2023-04-16,Punjab,Patiala,Patiala(New Anaj Mandi),Other,2125.0,2125.0,2125
2023-04-16,Punjab,Patiala,Rajpura,Local,2125.0,2130.0,2125
2023-04-16,Punjab,Sangrur,Bhawanigarh,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Sangrur,Sherpur,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Fatehgarh Sahib,Sirhind,Other,2125.0,2130.0,2125
2023-04-16,Punjab,Jalandhar,Shahkot,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Firozpur,Talwandi Bhai,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Firozpur,Guru Har Sahai,Medium,2125.0,2125.0,2125
2023-04-16,Punjab,Moga,Kot ise Khan,Other,2125.0,2135.0,2130
2023-04-16,Punjab,Moga,Ajitwal,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Amritsar,Mehta,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Faridkot,Sadiq,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Faridkot,Jaitu,Local,2125.0,2125.0,2125
2023-04-16,Punjab,Faridkot,Jaitu(Bajakhana),Other,2125.0,2125.0,2125
2023-04-16,Punjab,Amritsar,Rayya(Sathiala),Other,2125.0,2125.0,2125
2023-04-16,Punjab,Muktsar,Malout (Kilianwali),Other,2125.0,2125.0,2125
2023-04-16,Punjab,Muktsar,Malout (Panniwala),Other,2125.0,2125.0,2125
2023-04-16,Punjab,Muktsar,Malout,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Amritsar,Rayya,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Bathinda,Bhucho,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Bathinda,Sangat,Other,2125.0,2130.0,2125
2023-04-16,Punjab,Amritsar,Gehri(Jandiala mandi),Other,2125.0,2125.0,2125
2023-04-16,Punjab,Firozpur,Jalalabad,Other,2125.0,2130.0,2125
2023-04-16,Punjab,Barnala,Mehal Kalan,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Kapurthala,Dhilwan,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Firozpur,Talwandi Bhai(Mudki),Other,2125.0,2125.0,2125
2023-04-16,Punjab,Ludhiana,Sahnewal,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Firozpur,Firozepur City,147 Average,2125.0,2125.0,2125
2023-04-16,Punjab,Firozpur,Abohar,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Sahibzada Ajit Singh Nagar,Kharar,147 Average,2125.0,2130.0,2125
2023-04-16,Punjab,Firozpur,Zira,Other,2125.0,2125.0,2125
2023-04-16,Punjab,Moga,Ajitwal (Chogawan),Other,2125.0,2125.0,2125
2023-04-16,Punjab,Moga,Ajitwal (Dala),Other,2125.0,2125.0,2125
2023-04-16,Punjab,Bathinda,Maur,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Firozpur,Zira,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Firozpur,Abohar,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Muktsar,Malout,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Amritsar,Rayya(Sathiala),Other,2125.0,2125.0,2125
2023-04-17,Punjab,Bathinda,Maur,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Amritsar,Mehta,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Amritsar,Majitha,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Bathinda,Sangat,Other,2125.0,2130.0,2125
2023-04-17,Punjab,Ludhiana,Sahnewal,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Amritsar,Rayya,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Sahibzada Ajit Singh Nagar,Kharar,147 Average,2125.0,2130.0,2125
2023-04-17,Punjab,Kapurthala,Dhilwan,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Firozpur,Firozepur City,147 Average,2125.0,2125.0,2125
2023-04-17,Punjab,Firozpur,Guru Har Sahai,Medium,2125.0,2125.0,2125
2023-04-17,Punjab,Barnala,Mehal Kallan (ChananWal),Other,2125.0,2125.0,2125
2023-04-17,Punjab,Barnala,Mehal Kalan,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Moga,Ajitwal,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Moga,Ajitwal (Chogawan),Other,2125.0,2125.0,2125
2023-04-17,Punjab,Moga,Ajitwal (Dala),Other,2125.0,2125.0,2125
2023-04-17,Punjab,Moga,Kot ise Khan,Other,2125.0,2135.0,2130
2023-04-17,Punjab,Firozpur,Talwandi Bhai,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Firozpur,Jalalabad,Other,2125.0,2130.0,2125
2023-04-17,Punjab,Firozpur,Talwandi Bhai(Mudki),Other,2125.0,2125.0,2125
2023-04-17,Punjab,Faridkot,Jaitu,Local,2125.0,2125.0,2125
2023-04-17,Punjab,Faridkot,Jaitu(Bajakhana),Other,2125.0,2125.0,2125
2023-04-17,Punjab,Muktsar,Malout (Panniwala),Other,2125.0,2125.0,2125
2023-04-17,Punjab,Muktsar,Malout (Kilianwali),Other,2125.0,2125.0,2125
2023-04-17,Punjab,Mansa,Mansa,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Sangrur,Bhawanigarh,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Tarn Taran,Naushera Pannua (Dhotian),147 Average,2125.0,2125.0,2125
2023-04-17,Punjab,Tarn Taran,Naushera Pannuan,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Jalandhar,Jalandhar Cantt.,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Jalandhar,Jalandhar Cantt (Jamshedpur Dana Mandi),Other,2125.0,2125.0,2125
2023-04-17,Punjab,Jalandhar,Shahkot,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Patiala,Patran,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Fatehgarh Sahib,Sirhind,Other,2125.0,2130.0,2125
2023-04-17,Punjab,Fatehgarh Sahib,Chanarthal,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Jalandhar,Shakot (Malsian),Other,2125.0,2125.0,2125
2023-04-17,Punjab,Fatehgarh Sahib,Amloh,147 Best,2125.0,2125.0,2125
2023-04-17,Punjab,Gurdaspur,Kahnuwan,147 Average,2125.0,2125.0,2125
2023-04-17,Punjab,Fatehgarh Sahib,Bassi Pathana,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Sangrur,Sulargharat,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Mansa,Boha,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Mansa,Bhikhi,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Mansa,Bareta,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Patiala,Patiala(New Anaj Mandi),Other,2125.0,2125.0,2125
2023-04-17,Punjab,Patiala,Rajpura,Local,2125.0,2130.0,2125
2023-04-17,Punjab,Patiala,Bhadson,Other,2125.0,2125.0,2125
2023-04-17,Punjab,Patiala,Patran(Ghagga Mandi),Other,2125.0,2125.0,2125
2023-04-17,Punjab,Sangrur,Sherpur,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Sangrur,Bhawanigarh,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Fatehgarh Sahib,Sirhind,Other,2125.0,2130.0,2125
2023-04-18,Punjab,Patiala,Patran,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Tarn Taran,Naushera Pannuan,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Fatehgarh Sahib,Chanarthal,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Jalandhar,Jalandhar Cantt (Jamshedpur Dana Mandi),Other,2125.0,2125.0,2125
2023-04-18,Punjab,Sangrur,Sulargharat,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Patiala,Patran(Ghagga Mandi),Other,2125.0,2125.0,2125
2023-04-18,Punjab,Jalandhar,Shakot (Malsian),Other,2125.0,2125.0,2125
2023-04-18,Punjab,Jalandhar,Shahkot,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Faridkot,Sadiq,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Fatehgarh Sahib,Amloh,147 Best,2125.0,2130.0,2125
2023-04-18,Punjab,Gurdaspur,Kahnuwan,147 Average,2125.0,2125.0,2125
2023-04-18,Punjab,Amritsar,Mehta,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Muktsar,Malout (Kilianwali),Other,2125.0,2125.0,2125
2023-04-18,Punjab,Muktsar,Malout (Panniwala),Other,2125.0,2125.0,2125
2023-04-18,Punjab,Amritsar,Majitha,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Amritsar,Rayya(Sathiala),Other,2125.0,2125.0,2125
2023-04-18,Punjab,Hoshiarpur,Garhshankar(Saila Khurd),Medium,2125.0,2125.0,2125
2023-04-18,Punjab,Gurdaspur,Dinanagar,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Amritsar,Rayya,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Amritsar,Gehri(Jandiala mandi),Other,2125.0,2125.0,2125
2023-04-18,Punjab,Bathinda,Sangat,Other,2125.0,2130.0,2125
2023-04-18,Punjab,Bathinda,Maur,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Faridkot,Jaitu,Local,2125.0,2125.0,2125
2023-04-18,Punjab,Faridkot,Jaitu(Bajakhana),Other,2125.0,2125.0,2125
2023-04-18,Punjab,Muktsar,Malout,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Jalandhar,Jalandhar Cantt.,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Patiala,Bhadson,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Tarn Taran,Naushera Pannua (Dhotian),147 Average,2125.0,2125.0,2125
2023-04-18,Punjab,Patiala,Patiala(New Anaj Mandi),Other,2125.0,2125.0,2125
2023-04-18,Punjab,Firozpur,Firozepur City,147 Average,2125.0,2125.0,2125
2023-04-18,Punjab,Sahibzada Ajit Singh Nagar,Kharar,147 Average,2125.0,2130.0,2125
2023-04-18,Punjab,Barnala,Mehal Kalan,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Barnala,Mehal Kallan (ChananWal),Other,2125.0,2125.0,2125
2023-04-18,Punjab,Firozpur,Talwandi Bhai(Mudki),Other,2125.0,2125.0,2125
2023-04-18,Punjab,Firozpur,Talwandi Bhai,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Ludhiana,Hathur,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Ludhiana,Sahnewal,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Ludhiana,Sidhwan Bet,Other,2125.0,2130.0,2125
2023-04-18,Punjab,Ludhiana,Sidhwan Bet (Lodhiwala),Other,2125.0,2125.0,2125
2023-04-18,Punjab,Moga,Kot ise Khan,Other,2125.0,2135.0,2130
2023-04-18,Punjab,Firozpur,Abohar,Other,2125.0,2131.0,2125
2023-04-18,Punjab,Kapurthala,Dhilwan,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Patiala,Rajpura,Local,2125.0,2130.0,2125
2023-04-18,Punjab,Moga,Ajitwal (Chogawan),Other,2125.0,2125.0,2125
2023-04-18,Punjab,Mansa,Bareta,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Sangrur,Sherpur,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Mansa,Budalada,147 Average,2125.0,2125.0,2125
2023-04-18,Punjab,Mansa,Bhikhi,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Mansa,Budhlada (Phaphre Bhaike),Other,2125.0,2125.0,2125
2023-04-18,Punjab,Moga,Ajitwal,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Sangrur,Amargarh,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Moga,Ajitwal (Dala),Other,2125.0,2125.0,2125
2023-04-18,Punjab,Firozpur,Guru Har Sahai,Medium,2125.0,2125.0,2125
2023-04-18,Punjab,Firozpur,Jalalabad,Other,2125.0,2130.0,2125
2023-04-18,Punjab,Firozpur,Zira,Other,2125.0,2125.0,2125
2023-04-18,Punjab,Mansa,Boha,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Mansa,Bhikhi,Other,2125.0,2130.0,2125
2023-04-19,Punjab,Mansa,Boha,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Mansa,Mansa (Khiala kalan),147 Average,2125.0,2125.0,2125
2023-04-19,Punjab,Tarn Taran,Khadur Sahib,Other,2125.0,2130.0,2127
2023-04-19,Punjab,Fatehgarh Sahib,Sirhind,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Firozpur,Talwandi Bhai,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Fatehgarh Sahib,Amloh,147 Best,2125.0,2125.0,2125
2023-04-19,Punjab,Firozpur,Abohar,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Firozpur,Jalalabad,Other,2125.0,2130.0,2125
2023-04-19,Punjab,Patiala,Patiala(New Anaj Mandi),Other,2125.0,2125.0,2125
2023-04-19,Punjab,Fatehgarh Sahib,Bassi Pathana,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Patiala,Patran,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Jalandhar,Jalandhar Cantt.,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Mansa,Bareta,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Mansa,Mansa,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Patiala,Bhadson,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Patiala,Rajpura,Local,2125.0,2130.0,2125
2023-04-19,Punjab,Jalandhar,Shakot (Malsian),Other,2125.0,2125.0,2125
2023-04-19,Punjab,Firozpur,Guru Har Sahai,Medium,2125.0,2125.0,2125
2023-04-19,Punjab,Jalandhar,Shahkot,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Jalandhar,Jalandhar Cantt (Jamshedpur Dana Mandi),Other,2125.0,2125.0,2125
2023-04-19,Punjab,Sangrur,Bhawanigarh,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Sangrur,Sulargharat,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Sangrur,Amargarh,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Tarn Taran,Naushera Pannuan,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Patiala,Patran(Ghagga Mandi),Other,2125.0,2125.0,2125
2023-04-19,Punjab,Firozpur,Firozepur City,147 Average,2125.0,2125.0,2125
2023-04-19,Punjab,Fatehgarh Sahib,Chanarthal,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Barnala,Mehal Kallan (ChananWal),Other,2125.0,2125.0,2125
2023-04-19,Punjab,Bathinda,Sangat,Other,2125.0,2130.0,2125
2023-04-19,Punjab,Ludhiana,Sidhwan Bet,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Hoshiarpur,Garhshankar(Saila Khurd),Medium,2125.0,2125.0,2125
2023-04-19,Punjab,Faridkot,Jaitu,Local,2125.0,2125.0,2125
2023-04-19,Punjab,Faridkot,Jaitu(Bajakhana),Other,2125.0,2125.0,2125
2023-04-19,Punjab,Faridkot,Sadiq,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Muktsar,Malout,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Muktsar,Malout (Panniwala),Other,2125.0,2125.0,2125
2023-04-19,Punjab,Muktsar,Malout (Kilianwali),Other,2125.0,2125.0,2125
2023-04-19,Punjab,Gurdaspur,Dinanagar,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Gurdaspur,Kahnuwan,147 Average,2125.0,2125.0,2125
2023-04-19,Punjab,Amritsar,Rayya(Sathiala),Other,2125.0,2125.0,2125
2023-04-19,Punjab,Amritsar,Rayya,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Bathinda,Maur,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Bathinda,Bhucho,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Amritsar,Mehta,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Moga,Ajitwal (Dala),Other,2125.0,2125.0,2125
2023-04-19,Punjab,Moga,Ajitwal (Chogawan),Other,2125.0,2125.0,2125
2023-04-19,Punjab,Ludhiana,Sahnewal,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Ludhiana,Sidhwan Bet (Lodhiwala),Other,2125.0,2125.0,2125
2023-04-19,Punjab,Firozpur,Zira,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Moga,Kot ise Khan,Other,2125.0,2135.0,2130
2023-04-19,Punjab,Moga,Ajitwal,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Barnala,Mehal Kalan,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Firozpur,Talwandi Bhai(Mudki),Other,2125.0,2125.0,2125
2023-04-19,Punjab,Ludhiana,Hathur,Other,2125.0,2125.0,2125
2023-04-19,Punjab,Sahibzada Ajit Singh Nagar,Kharar,147 Average,2125.0,2125.0,2125
2023-04-20,Punjab,Amritsar,Attari,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Moga,Kot ise Khan,Other,2125.0,2135.0,2130
2023-04-20,Punjab,Moga,Ajitwal,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Moga,Ajitwal (Dala),Other,2125.0,2125.0,2125
2023-04-20,Punjab,Hoshiarpur,Garhshankar(Saila Khurd),Medium,2125.0,2125.0,2125
2023-04-20,Punjab,Amritsar,Mehta,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Faridkot,Jaitu,Local,2125.0,2125.0,2125
2023-04-20,Punjab,Muktsar,Malout,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Gurdaspur,Kahnuwan,147 Average,2125.0,2125.0,2125
2023-04-20,Punjab,Moga,Ajitwal (Chogawan),Other,2125.0,2125.0,2125
2023-04-20,Punjab,Faridkot,Sadiq,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Sahibzada Ajit Singh Nagar,Kharar,147 Average,2125.0,2130.0,2125
2023-04-20,Punjab,Firozpur,Jalalabad,Other,2125.0,2130.0,2125
2023-04-20,Punjab,Kapurthala,Dhilwan,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Barnala,Mehal Kallan (ChananWal),Other,2125.0,2125.0,2125
2023-04-20,Punjab,Barnala,Mehal Kalan,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Ludhiana,Sahnewal,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Firozpur,Zira,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Firozpur,Guru Har Sahai,Medium,2125.0,2125.0,2125
2023-04-20,Punjab,Firozpur,Abohar,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Firozpur,Firozepur City,147 Average,2125.0,2125.0,2125
2023-04-20,Punjab,Firozpur,Talwandi Bhai,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Firozpur,Talwandi Bhai(Mudki),Other,2125.0,2125.0,2125
2023-04-20,Punjab,Amritsar,Rayya(Sathiala),Other,2125.0,2125.0,2125
2023-04-20,Punjab,Ludhiana,Hathur,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Muktsar,Malout (Panniwala),Other,2125.0,2125.0,2125
2023-04-20,Punjab,Gurdaspur,Dinanagar,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Muktsar,Malout (Kilianwali),Other,2125.0,2125.0,2125
2023-04-20,Punjab,Mansa,Boha,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Mansa,Bhikhi,Other,2125.0,2130.0,2125
2023-04-20,Punjab,Mansa,Bareta,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Mansa,Budalada,147 Average,2125.0,2125.0,2125
2023-04-20,Punjab,Mansa,Sardulgarh,Other,2125.0,2130.0,2125
2023-04-20,Punjab,Mansa,Mansa (Khiala kalan),147 Average,2125.0,2125.0,2125
2023-04-20,Punjab,Tarn Taran,Khadur Sahib,Other,2125.0,2130.0,2127
2023-04-20,Punjab,Fatehgarh Sahib,Sirhind,Other,2125.0,2130.0,2125
2023-04-20,Punjab,Fatehgarh Sahib,Amloh,147 Best,2125.0,2130.0,2125
2023-04-20,Punjab,Sangrur,Bhawanigarh,Other,2130.0,2130.0,2130
2023-04-20,Punjab,Sangrur,Sulargharat,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Sangrur,Amargarh,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Mansa,Budhlada (Phaphre Bhaike),Other,2125.0,,2125
2023-04-20,Punjab,Jalandhar,Jalandhar Cantt.,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Jalandhar,Shahkot,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Amritsar,Majitha,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Bathinda,Bhucho,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Amritsar,Rayya,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Mansa,Mansa,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Fatehgarh Sahib,Bassi Pathana,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Bathinda,Sangat,Other,2122.0,2130.0,2125
2023-04-20,Punjab,Patiala,Patran,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Patiala,Patiala(New Anaj Mandi),Other,2125.0,2125.0,2125
2023-04-20,Punjab,Patiala,Bhadson,Other,2125.0,2125.0,2125
2023-04-20,Punjab,Jalandhar,Jalandhar Cantt (Jamshedpur Dana Mandi),Other,2125.0,2125.0,2125
2023-04-20,Punjab,Jalandhar,Shakot (Malsian),Other,2125.0,2125.0,2125
2023-04-20,Punjab,Patiala,Rajpura,Local,2125.0,2130.0,2125
2023-04-21,Punjab,Tarn Taran,Khadur Sahib,Other,2125.0,2130.0,2127
2023-04-21,Punjab,Mansa,Bhikhi,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Mansa,Mansa (Khiala kalan),147 Average,2125.0,2125.0,2125
2023-04-21,Punjab,Mansa,Budalada,147 Average,2125.0,2125.0,2125
2023-04-21,Punjab,Mansa,Boha,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Mansa,Mansa,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Patiala,Patiala(New Anaj Mandi),Other,2125.0,2125.0,2125
2023-04-21,Punjab,Patiala,Patran,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Patiala,Rajpura,Local,2125.0,2130.0,2125
2023-04-21,Punjab,Mansa,Bareta,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Tarn Taran,Naushera Pannuan,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Amritsar,Majitha,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Amritsar,Attari,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Amritsar,Mehta,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Amritsar,Rayya(Sathiala),Other,2125.0,2125.0,2125
2023-04-21,Punjab,Hoshiarpur,Garhshankar(Saila Khurd),Medium,2125.0,2125.0,2125
2023-04-21,Punjab,Bathinda,Bhucho,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Muktsar,Malout (Kilianwali),Other,2125.0,2125.0,2125
2023-04-21,Punjab,Muktsar,Malout (Panniwala),Other,2125.0,2125.0,2125
2023-04-21,Punjab,Gurdaspur,Kahnuwan,147 Average,2125.0,2125.0,2125
2023-04-21,Punjab,Bathinda,Sangat,Other,2125.0,2130.0,2125
2023-04-21,Punjab,Muktsar,Malout,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Patiala,Bhadson,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Amritsar,Rayya,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Bathinda,Maur,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Fatehgarh Sahib,Bassi Pathana,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Fatehgarh Sahib,Sirhind,Other,2125.0,2130.0,2125
2023-04-21,Punjab,Fatehgarh Sahib,Amloh,147 Best,2125.0,2130.0,2125
2023-04-21,Punjab,Sahibzada Ajit Singh Nagar,Kharar,147 Average,2125.0,2130.0,2125
2023-04-21,Punjab,Kapurthala,Dhilwan,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Moga,Kot ise Khan,Other,2125.0,2135.0,2130
2023-04-21,Punjab,Moga,Ajitwal (Chogawan),Other,2125.0,2125.0,2125
2023-04-21,Punjab,Barnala,Mehal Kalan,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Firozpur,Talwandi Bhai,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Firozpur,Firozepur City,147 Average,2125.0,2125.0,2125
2023-04-21,Punjab,Firozpur,Abohar,Other,2125.0,2131.0,2125
2023-04-21,Punjab,Firozpur,Jalalabad,Other,2125.0,2130.0,2125
2023-04-21,Punjab,Firozpur,Talwandi Bhai(Mudki),Other,2125.0,2125.0,2125
2023-04-21,Punjab,Firozpur,Zira,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Ludhiana,Hathur,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Sangrur,Bhawanigarh,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Barnala,Mehal Kallan (ChananWal),Other,2125.0,2125.0,2125
2023-04-21,Punjab,Sangrur,Amargarh,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Sangrur,Sherpur,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Jalandhar,Shahkot,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Jalandhar,Jalandhar Cantt.,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Moga,Ajitwal (Dala),Other,2125.0,2125.0,2125
2023-04-21,Punjab,Moga,Ajitwal,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Firozpur,Guru Har Sahai,Medium,2125.0,2125.0,2125
2023-04-21,Punjab,Ludhiana,Sahnewal,Other,2125.0,2125.0,2125
2023-04-21,Punjab,Jalandhar,Jalandhar Cantt (Jamshedpur Dana Mandi),Other,2125.0,2125.0,2125
